basket_product_unit_id,basket_id,product_id,product_name,product_quantity,product_unit_price,product_total_price
10674,1658,167,Çocuk Hikaye Kitabı - 167,1,414.3425474451264,414.3425474451264
10675,1658,17,Noise Cancelling Headphones - 17,3,850.4235607222666,2551.2706821668
10676,1658,9,Klasik Roman - 9,3,705.6504185844819,2116.951255753446
10677,1659,190,Bahçe Makası R - 190,1,454.79984707958096,454.79984707958096
10678,1659,173,Kadın Elbise G - 173,3,953.7293384895578,2861.1880154686733
10679,1659,70,Ultra Hafif Tablet B - 70,2,880.3625176967931,1760.7250353935863
10680,1660,50,Doğal Sabun - 50,2,791.2172659147149,1582.4345318294297
10681,1660,198,Suç ve Ceza Kitabı M - 198,2,229.87274258656782,459.74548517313565
10682,1660,22,Yatak Odası Lambası - 22,3,939.9867405224381,2819.9602215673144
10683,1660,166,Ahşap Yemek Masası - 166,2,170.2643489906603,340.5286979813206
10684,1660,115,Çocuk Hikaye Kitabı - 115,2,422.317122474101,844.634244948202
10685,1660,191,Modern Kitaplık - 191,3,466.257883564774,1398.773650694322
10686,1660,37,Bitkisel Şampuan - 37,2,183.11434189129434,366.2286837825887
10687,1660,161,Profesyonel Fotoğraf Makinesi - 161,2,705.0912902490136,1410.1825804980272
10688,1661,21,Doğal Sabun - 21,2,305.3510676660038,610.7021353320076
10689,1661,52,Fütüristik Mutfak Robotu J - 52,1,627.9537807693321,627.9537807693321
10690,1661,85,Multi-Vitamin Takviyesi - 85,1,131.04860107299396,131.04860107299396
10691,1662,134,Organik Bal Q - 134,3,683.4250484288698,2050.2751452866096
10692,1662,192,Ahşap Yemek Masası - 192,1,922.7811057139799,922.7811057139799
10693,1662,135,Yatak Odası Lambası - 135,2,877.2351974097155,1754.470394819431
10694,1663,69,Doğal Sabun - 69,3,222.09441584349017,666.2832475304705
10695,1663,142,Aksiyon Kamerası - 142,2,994.2498735323996,1988.4997470647993
10696,1663,103,Wireless Gaming Mouse - 103,1,107.53375745050803,107.53375745050803
10697,1664,15,Profesyonel Fotoğraf Makinesi - 15,2,449.36840458950184,898.7368091790037
10698,1664,158,Anti-Aging Krem - 158,1,864.3449514182981,864.3449514182981
10699,1664,6,Akıllı Telefon A - 6,2,334.8682990484662,669.7365980969324
10700,1664,96,Akıllı Telefon A - 96,2,546.3767512221127,1092.7535024442254
10701,1664,50,Doğal Sabun - 50,3,791.2172659147149,2373.6517977441445
10702,1664,101,Bitkisel Şampuan - 101,2,800.7642645598057,1601.5285291196114
10703,1665,200,Kamp Sandalyesi L - 200,1,313.512494830071,313.512494830071
10704,1665,108,Robot Vacuum Cleaner - 108,3,463.4693956917169,1390.4081870751506
10705,1665,47,Suç ve Ceza Kitabı M - 47,1,149.21233030172627,149.21233030172627
10706,1666,6,Akıllı Telefon A - 6,1,334.8682990484662,334.8682990484662
10707,1666,44,Konforlu Koltuk Takımı - 44,1,533.2485159229832,533.2485159229832
10708,1666,47,Suç ve Ceza Kitabı M - 47,2,149.21233030172627,298.42466060345254
10709,1666,148,Klasik Roman - 148,1,679.0964335076915,679.0964335076915
10710,1666,71,Erkek Kot H - 71,2,114.77582381953562,229.55164763907123
10711,1667,159,Slim Fit Jeans - 159,3,850.2094077812536,2550.628223343761
10712,1667,155,Konforlu Koltuk Takımı - 155,2,947.700027812887,1895.400055625774
10713,1668,107,Smart Fitness Tracker - 107,2,712.5894718712676,1425.1789437425352
10714,1668,91,Organik Pamuklu T-Shirt - 91,2,699.8609843727506,1399.7219687455013
10715,1668,93,Slim Fit Jeans - 93,2,768.8171105257526,1537.6342210515052
10716,1668,182,Bahçe Makası R - 182,1,728.4990359020604,728.4990359020604
10717,1668,38,Kamp Sandalyesi L - 38,3,274.22803804955447,822.6841141486634
10718,1668,127,Modern Konsol Masa I - 127,1,209.86405912160618,209.86405912160618
10719,1668,45,Yoga Topu K - 45,1,388.5246402224853,388.5246402224853
10720,1668,39,Waterproof Bluetooth Speaker - 39,1,433.7560943001114,433.7560943001114
10721,1668,169,Taşınabilir Projektör - 169,1,299.990641429091,299.990641429091
10722,1669,128,Slim Fit Jeans - 128,1,651.947241275198,651.947241275198
10723,1669,93,Slim Fit Jeans - 93,1,768.8171105257526,768.8171105257526
10724,1669,34,Kadın Elbise G - 34,2,172.69059663208105,345.3811932641621
10725,1670,142,Aksiyon Kamerası - 142,3,994.2498735323996,2982.749620597199
10726,1670,16,Suç ve Ceza Kitabı M - 16,2,62.40158220976528,124.80316441953056
10727,1671,148,Klasik Roman - 148,2,679.0964335076915,1358.192867015383
10728,1671,71,Erkek Kot H - 71,1,114.77582381953562,114.77582381953562
10729,1672,89,Yatak Odası Lambası - 89,3,263.78005591045144,791.3401677313543
10730,1672,26,Kişisel Gelişim Kitabı - 26,1,599.3090150351785,599.3090150351785
10731,1672,72,Anti-Aging Krem - 72,1,455.699818548259,455.699818548259
10732,1673,38,Kamp Sandalyesi L - 38,1,274.22803804955447,274.22803804955447
10733,1673,110,Doğal Sabun - 110,1,364.1159177804146,364.1159177804146
10734,1673,121,4K Kameralı Drone - 121,2,112.87355024642893,225.74710049285787
10735,1673,82,Ultra Hafif Tablet B - 82,3,577.5120895518813,1732.536268655644
10736,1673,142,Aksiyon Kamerası - 142,2,994.2498735323996,1988.4997470647993
10737,1674,30,Kamp Çadırı - 30,2,861.6880719116785,1723.376143823357
10738,1674,140,Bağışıklık Güçlendirici - 140,1,427.5263566036152,427.5263566036152
10739,1674,117,Wireless Gaming Mouse - 117,2,504.0245242586772,1008.0490485173544
10740,1674,192,Ahşap Yemek Masası - 192,3,922.7811057139799,2768.3433171419397
10741,1674,138,Noise Cancelling Headphones - 138,2,446.4177854954035,892.835570990807
10742,1674,13,Modern Konsol Masa I - 13,2,346.0167860255083,692.0335720510166
10743,1674,28,Robot Vacuum Cleaner - 28,2,445.76455437812587,891.5291087562517
10744,1675,169,Taşınabilir Projektör - 169,1,299.990641429091,299.990641429091
10745,1675,42,Fütüristik Mutfak Robotu J - 42,3,864.1423473398861,2592.427042019658
10746,1675,175,Slim Fit Jeans - 175,1,808.3512620252491,808.3512620252491
10747,1675,19,Konforlu Koltuk Takımı - 19,3,852.8063538203303,2558.4190614609906
10748,1675,181,Akıllı Saat D - 181,2,987.2886590794112,1974.5773181588224
10749,1675,93,Slim Fit Jeans - 93,1,768.8171105257526,768.8171105257526
10750,1675,107,Smart Fitness Tracker - 107,1,712.5894718712676,712.5894718712676
10751,1675,127,Modern Konsol Masa I - 127,1,209.86405912160618,209.86405912160618
10752,1675,144,Ultra Hafif Tablet B - 144,2,518.1681007984189,1036.3362015968378
10753,1676,7,Aksiyon Kamerası - 7,2,391.12793904507646,782.2558780901529
10754,1676,28,Robot Vacuum Cleaner - 28,1,445.76455437812587,445.76455437812587
10755,1676,80,Doğa Yürüyüşü Sırt Çantası - 80,2,632.0695063175484,1264.1390126350968
10756,1677,61,Ahşap Yemek Masası - 61,1,453.8325690673699,453.8325690673699
10757,1677,2,Ergonomic Keyboard - 2,1,219.27123737815808,219.27123737815808
10758,1677,143,Portable SSD 1TB - 143,2,916.6922965804075,1833.384593160815
10759,1677,99,Bahçe Makası R - 99,1,468.64991551181475,468.64991551181475
10760,1677,200,Kamp Sandalyesi L - 200,3,313.512494830071,940.5374844902129
10761,1677,144,Ultra Hafif Tablet B - 144,1,518.1681007984189,518.1681007984189
10762,1677,192,Ahşap Yemek Masası - 192,1,922.7811057139799,922.7811057139799
10763,1677,16,Suç ve Ceza Kitabı M - 16,1,62.40158220976528,62.40158220976528
10764,1677,125,Smart Fitness Tracker - 125,3,326.51771932986145,979.5531579895844
10765,1677,48,Kamp Sandalyesi L - 48,1,155.9751260558166,155.9751260558166
10766,1677,174,Erkek Kot H - 174,1,534.7096508619014,534.7096508619014
10767,1677,73,Konforlu Koltuk Takımı - 73,1,628.1817687244081,628.1817687244081
10768,1677,107,Smart Fitness Tracker - 107,3,712.5894718712676,2137.768415613803
10769,1678,39,Waterproof Bluetooth Speaker - 39,2,433.7560943001114,867.5121886002228
10770,1678,153,Slim Fit Jeans - 153,1,674.2617850047867,674.2617850047867
10771,1678,46,Waterproof Bluetooth Speaker - 46,1,908.6514239805949,908.6514239805949
10772,1678,94,Portable SSD 1TB - 94,3,150.07180399873184,450.2154119961955
10773,1678,15,Profesyonel Fotoğraf Makinesi - 15,3,449.36840458950184,1348.1052137685056
10774,1678,148,Klasik Roman - 148,3,679.0964335076915,2037.2893005230744
10775,1679,40,Kamp Sandalyesi L - 40,1,848.190119665261,848.190119665261
10776,1679,76,Robot Vacuum Cleaner - 76,2,590.7068633155924,1181.4137266311848
10777,1679,24,Kamp Çadırı - 24,1,690.7184688533858,690.7184688533858
10778,1679,168,Profesyonel Fotoğraf Makinesi - 168,3,544.1525791304878,1632.4577373914633
10779,1679,107,Smart Fitness Tracker - 107,2,712.5894718712676,1425.1789437425352
10780,1679,170,Bahçe Makası R - 170,2,949.6702911278259,1899.3405822556517
10781,1679,131,Solar Şarj Cihazı E - 131,2,335.7064077639264,671.4128155278528
10782,1679,33,Deri Cüzdan - 33,3,769.8619127339495,2309.5857382018485
10783,1679,176,Yapay Zeka Kitabı N - 176,2,441.72446428913446,883.4489285782689
10784,1679,185,Yüksek Performanslı Laptop C - 185,2,561.6211511129652,1123.2423022259304
10785,1679,117,Wireless Gaming Mouse - 117,3,504.0245242586772,1512.0735727760316
10786,1680,187,Doğal Sabun - 187,3,270.00703312998803,810.0210993899641
10787,1680,81,Bilim Kurgu Kitabı - 81,3,483.98297393696504,1451.9489218108952
10788,1680,119,Wireless Gaming Mouse - 119,3,558.1252919118301,1674.3758757354904
10789,1680,3,Solar Şarj Cihazı E - 3,2,637.9720726580799,1275.9441453161598
10790,1680,102,Kişisel Gelişim Kitabı - 102,1,1005.2300230436571,1005.2300230436571
10791,1680,62,Aksiyon Kamerası - 62,3,481.49193203582934,1444.475796107488
10792,1680,98,Yapay Zeka Kitabı N - 98,3,558.458919256938,1675.376757770814
10793,1680,200,Kamp Sandalyesi L - 200,3,313.512494830071,940.5374844902129
10794,1680,153,Slim Fit Jeans - 153,1,674.2617850047867,674.2617850047867
10795,1680,28,Robot Vacuum Cleaner - 28,3,445.76455437812587,1337.2936631343775
10796,1680,142,Aksiyon Kamerası - 142,2,994.2498735323996,1988.4997470647993
10797,1680,46,Waterproof Bluetooth Speaker - 46,2,908.6514239805949,1817.3028479611899
10798,1680,185,Yüksek Performanslı Laptop C - 185,2,561.6211511129652,1123.2423022259304
10799,1681,40,Kamp Sandalyesi L - 40,2,848.190119665261,1696.380239330522
10800,1681,169,Taşınabilir Projektör - 169,2,299.990641429091,599.981282858182
10801,1681,28,Robot Vacuum Cleaner - 28,1,445.76455437812587,445.76455437812587
10802,1682,103,Wireless Gaming Mouse - 103,2,107.53375745050803,215.06751490101607
10803,1682,61,Ahşap Yemek Masası - 61,3,453.8325690673699,1361.4977072021097
10804,1682,29,Ergonomic Keyboard - 29,3,447.40114273134344,1342.2034281940303
10805,1682,183,Akıllı Telefon A - 183,3,378.4726371280279,1135.4179113840837
10806,1682,18,Yüksek Performanslı Laptop C - 18,1,627.2180582500988,627.2180582500988
10807,1682,144,Ultra Hafif Tablet B - 144,1,518.1681007984189,518.1681007984189
10808,1682,131,Solar Şarj Cihazı E - 131,2,335.7064077639264,671.4128155278528
10809,1682,159,Slim Fit Jeans - 159,3,850.2094077812536,2550.628223343761
10810,1682,39,Waterproof Bluetooth Speaker - 39,3,433.7560943001114,1301.2682829003343
10811,1682,196,Portable SSD 1TB - 196,1,232.2649632503317,232.2649632503317
10812,1682,153,Slim Fit Jeans - 153,2,674.2617850047867,1348.5235700095734
10813,1682,45,Yoga Topu K - 45,1,388.5246402224853,388.5246402224853
10814,1682,50,Doğal Sabun - 50,3,791.2172659147149,2373.6517977441445
10815,1683,8,Konforlu Koltuk Takımı - 8,2,562.1435228099637,1124.2870456199273
10816,1683,40,Kamp Sandalyesi L - 40,2,848.190119665261,1696.380239330522
10817,1683,88,Klasik Roman - 88,2,556.0326750127206,1112.0653500254411
10818,1683,184,Suç ve Ceza Kitabı M - 184,1,550.8782108934024,550.8782108934024
10819,1683,89,Yatak Odası Lambası - 89,3,263.78005591045144,791.3401677313543
10820,1683,168,Profesyonel Fotoğraf Makinesi - 168,3,544.1525791304878,1632.4577373914633
10821,1684,120,Organik Pamuklu T-Shirt - 120,1,221.22313031530112,221.22313031530112
10822,1684,177,Pamuklu Gömlek F - 177,2,688.576360864381,1377.152721728762
10823,1684,133,Waterproof Bluetooth Speaker - 133,3,449.4906176989599,1348.4718530968798
10824,1684,66,Cilt Temizleyici O - 66,2,419.8612241080618,839.7224482161236
10825,1684,121,4K Kameralı Drone - 121,3,112.87355024642893,338.6206507392868
10826,1684,140,Bağışıklık Güçlendirici - 140,2,427.5263566036152,855.0527132072305
10827,1685,127,Modern Konsol Masa I - 127,2,209.86405912160618,419.72811824321235
10828,1685,100,Kamp Lambası - 100,3,536.8664852764925,1610.5994558294776
10829,1685,109,Kişisel Gelişim Kitabı - 109,3,377.53800240126475,1132.6140072037942
10830,1685,106,Bilim Kurgu Kitabı - 106,2,959.7022085894843,1919.4044171789685
10831,1685,161,Profesyonel Fotoğraf Makinesi - 161,2,705.0912902490136,1410.1825804980272
10832,1685,157,Aksiyon Kamerası - 157,2,754.1401311285492,1508.2802622570985
10833,1685,84,Multi-Vitamin Takviyesi - 84,2,213.34072365069474,426.6814473013895
10834,1685,190,Bahçe Makası R - 190,2,454.79984707958096,909.5996941591619
10835,1685,112,Su Matarası - 112,2,343.10480888610846,686.2096177722169
10836,1685,21,Doğal Sabun - 21,3,305.3510676660038,916.0532029980114
10837,1685,150,Noise Cancelling Headphones - 150,3,284.27434434284953,852.8230330285486
10838,1685,26,Kişisel Gelişim Kitabı - 26,3,599.3090150351785,1797.9270451055354
10839,1685,125,Smart Fitness Tracker - 125,3,326.51771932986145,979.5531579895844
10840,1686,161,Profesyonel Fotoğraf Makinesi - 161,2,705.0912902490136,1410.1825804980272
10841,1686,148,Klasik Roman - 148,3,679.0964335076915,2037.2893005230744
10842,1686,149,Bağışıklık Güçlendirici - 149,3,882.2571529819361,2646.7714589458083
10843,1686,179,Yapay Zeka Kitabı N - 179,3,689.9646561560189,2069.8939684680568
10844,1686,94,Portable SSD 1TB - 94,3,150.07180399873184,450.2154119961955
10845,1686,130,Ultra Hafif Tablet B - 130,1,498.800616215295,498.800616215295
10846,1686,184,Suç ve Ceza Kitabı M - 184,3,550.8782108934024,1652.6346326802072
10847,1686,170,Bahçe Makası R - 170,2,949.6702911278259,1899.3405822556517
10848,1686,182,Bahçe Makası R - 182,2,728.4990359020604,1456.9980718041209
10849,1687,167,Çocuk Hikaye Kitabı - 167,3,414.3425474451264,1243.0276423353791
10850,1687,119,Wireless Gaming Mouse - 119,3,558.1252919118301,1674.3758757354904
10851,1687,137,Nemlendirici Serum - 137,2,1001.5802820210389,2003.1605640420778
10852,1687,11,Probiyotik - 11,1,897.6305838527329,897.6305838527329
10853,1687,112,Su Matarası - 112,1,343.10480888610846,343.10480888610846
10854,1688,19,Konforlu Koltuk Takımı - 19,2,852.8063538203303,1705.6127076406606
10855,1688,57,Kamp Sandalyesi L - 57,2,78.5400140738683,157.0800281477366
10856,1688,174,Erkek Kot H - 174,1,534.7096508619014,534.7096508619014
10857,1688,135,Yatak Odası Lambası - 135,3,877.2351974097155,2631.7055922291465
10858,1688,134,Organik Bal Q - 134,3,683.4250484288698,2050.2751452866096
10859,1688,106,Bilim Kurgu Kitabı - 106,1,959.7022085894843,959.7022085894843
10860,1689,88,Klasik Roman - 88,1,556.0326750127206,556.0326750127206
10861,1689,85,Multi-Vitamin Takviyesi - 85,1,131.04860107299396,131.04860107299396
10862,1689,159,Slim Fit Jeans - 159,1,850.2094077812536,850.2094077812536
10863,1690,47,Suç ve Ceza Kitabı M - 47,1,149.21233030172627,149.21233030172627
10864,1690,126,Organik Pamuklu T-Shirt - 126,2,229.74573489847577,459.49146979695155
10865,1690,144,Ultra Hafif Tablet B - 144,3,518.1681007984189,1554.5043023952567
10866,1690,102,Kişisel Gelişim Kitabı - 102,1,1005.2300230436571,1005.2300230436571
10867,1690,161,Profesyonel Fotoğraf Makinesi - 161,3,705.0912902490136,2115.2738707470407
10868,1690,194,Probiyotik - 194,2,1030.205027747235,2060.41005549447
10869,1690,67,Akıllı Telefon A - 67,2,873.5275262849201,1747.0550525698402
10870,1690,167,Çocuk Hikaye Kitabı - 167,3,414.3425474451264,1243.0276423353791
10871,1690,101,Bitkisel Şampuan - 101,3,800.7642645598057,2402.292793679417
10872,1690,199,Nemlendirici Serum - 199,2,217.97377552535485,435.9475510507097
10873,1691,116,Suç ve Ceza Kitabı M - 116,3,128.3649121968628,385.0947365905884
10874,1691,131,Solar Şarj Cihazı E - 131,2,335.7064077639264,671.4128155278528
10875,1691,105,Klasik Roman - 105,1,630.2251122815679,630.2251122815679
10876,1691,45,Yoga Topu K - 45,1,388.5246402224853,388.5246402224853
10877,1691,176,Yapay Zeka Kitabı N - 176,3,441.72446428913446,1325.1733928674034
10878,1691,7,Aksiyon Kamerası - 7,2,391.12793904507646,782.2558780901529
10879,1692,196,Portable SSD 1TB - 196,3,232.2649632503317,696.7948897509951
10880,1692,125,Smart Fitness Tracker - 125,1,326.51771932986145,326.51771932986145
10881,1692,53,Organik Pamuklu T-Shirt - 53,2,780.9724525069885,1561.944905013977
10882,1692,38,Kamp Sandalyesi L - 38,1,274.22803804955447,274.22803804955447
10883,1692,21,Doğal Sabun - 21,2,305.3510676660038,610.7021353320076
10884,1692,4,Kadın Elbise G - 4,3,914.6688976215332,2744.0066928645997
10885,1692,78,Kamp Çadırı - 78,1,1009.5002277310275,1009.5002277310275
10886,1693,91,Organik Pamuklu T-Shirt - 91,3,699.8609843727506,2099.5829531182517
10887,1693,83,Noise Cancelling Headphones - 83,2,847.7674440813375,1695.534888162675
10888,1693,69,Doğal Sabun - 69,2,222.09441584349017,444.18883168698034
10889,1693,42,Fütüristik Mutfak Robotu J - 42,3,864.1423473398861,2592.427042019658
10890,1693,111,Doğal Sabun - 111,1,489.19931995775585,489.19931995775585
10891,1693,95,Klasik Roman - 95,2,583.8207370966206,1167.6414741932413
10892,1693,192,Ahşap Yemek Masası - 192,3,922.7811057139799,2768.3433171419397
10893,1693,193,Pamuklu Gömlek F - 193,1,450.17268166329256,450.17268166329256
10894,1693,84,Multi-Vitamin Takviyesi - 84,3,213.34072365069474,640.0221709520843
10895,1693,198,Suç ve Ceza Kitabı M - 198,1,229.87274258656782,229.87274258656782
10896,1693,14,Kamp Sandalyesi L - 14,2,802.2883629098791,1604.5767258197582
10897,1693,34,Kadın Elbise G - 34,1,172.69059663208105,172.69059663208105
10898,1693,157,Aksiyon Kamerası - 157,2,754.1401311285492,1508.2802622570985
10899,1694,47,Suç ve Ceza Kitabı M - 47,1,149.21233030172627,149.21233030172627
10900,1694,145,Modern Konsol Masa I - 145,1,575.852847936634,575.852847936634
10901,1694,62,Aksiyon Kamerası - 62,2,481.49193203582934,962.9838640716587
10902,1695,198,Suç ve Ceza Kitabı M - 198,1,229.87274258656782,229.87274258656782
10903,1695,163,4K Kameralı Drone - 163,1,681.9043168191611,681.9043168191611
10904,1695,54,Konforlu Koltuk Takımı - 54,3,783.1582950408088,2349.4748851224263
10905,1695,178,Waterproof Bluetooth Speaker - 178,2,569.9706426746842,1139.9412853493684
10906,1695,183,Akıllı Telefon A - 183,2,378.4726371280279,756.9452742560558
10907,1695,169,Taşınabilir Projektör - 169,3,299.990641429091,899.9719242872729
10908,1695,146,Kişisel Gelişim Kitabı - 146,1,251.8652876529594,251.8652876529594
10909,1695,76,Robot Vacuum Cleaner - 76,2,590.7068633155924,1181.4137266311848
10910,1696,21,Doğal Sabun - 21,3,305.3510676660038,916.0532029980114
10911,1696,81,Bilim Kurgu Kitabı - 81,3,483.98297393696504,1451.9489218108952
10912,1697,1,Ergonomic Keyboard - 1,1,362.64880423911603,362.64880423911603
10913,1697,60,Kamp Sandalyesi L - 60,3,438.9026378255769,1316.7079134767307
10914,1697,130,Ultra Hafif Tablet B - 130,1,498.800616215295,498.800616215295
10915,1697,3,Solar Şarj Cihazı E - 3,3,637.9720726580799,1913.9162179742398
10916,1697,34,Kadın Elbise G - 34,3,172.69059663208105,518.0717898962432
10917,1698,189,Bağışıklık Güçlendirici - 189,1,589.7062315264609,589.7062315264609
10918,1698,138,Noise Cancelling Headphones - 138,2,446.4177854954035,892.835570990807
10919,1698,191,Modern Kitaplık - 191,3,466.257883564774,1398.773650694322
10920,1698,64,Slim Fit Jeans - 64,3,964.4597535002962,2893.3792605008884
10921,1698,39,Waterproof Bluetooth Speaker - 39,2,433.7560943001114,867.5121886002228
10922,1698,14,Kamp Sandalyesi L - 14,3,802.2883629098791,2406.865088729637
10923,1698,107,Smart Fitness Tracker - 107,3,712.5894718712676,2137.768415613803
10924,1698,70,Ultra Hafif Tablet B - 70,2,880.3625176967931,1760.7250353935863
10925,1699,176,Yapay Zeka Kitabı N - 176,3,441.72446428913446,1325.1733928674034
10926,1699,163,4K Kameralı Drone - 163,3,681.9043168191611,2045.7129504574832
10927,1699,62,Aksiyon Kamerası - 62,2,481.49193203582934,962.9838640716587
10928,1699,56,Bağışıklık Güçlendirici - 56,2,618.1784618674382,1236.3569237348763
10929,1699,101,Bitkisel Şampuan - 101,2,800.7642645598057,1601.5285291196114
10930,1699,71,Erkek Kot H - 71,2,114.77582381953562,229.55164763907123
10931,1699,48,Kamp Sandalyesi L - 48,3,155.9751260558166,467.92537816744976
10932,1699,126,Organik Pamuklu T-Shirt - 126,2,229.74573489847577,459.49146979695155
10933,1700,80,Doğa Yürüyüşü Sırt Çantası - 80,1,632.0695063175484,632.0695063175484
10934,1700,102,Kişisel Gelişim Kitabı - 102,2,1005.2300230436571,2010.4600460873141
10935,1700,115,Çocuk Hikaye Kitabı - 115,3,422.317122474101,1266.951367422303
10936,1700,168,Profesyonel Fotoğraf Makinesi - 168,2,544.1525791304878,1088.3051582609755
10937,1700,160,Bahçe Makası R - 160,1,999.9834914491762,999.9834914491762
10938,1700,15,Profesyonel Fotoğraf Makinesi - 15,1,449.36840458950184,449.36840458950184
10939,1700,175,Slim Fit Jeans - 175,1,808.3512620252491,808.3512620252491
10940,1700,24,Kamp Çadırı - 24,1,690.7184688533858,690.7184688533858
10941,1701,43,Robot Vacuum Cleaner - 43,1,243.25417384737864,243.25417384737864
10942,1701,88,Klasik Roman - 88,2,556.0326750127206,1112.0653500254411
10943,1701,73,Konforlu Koltuk Takımı - 73,1,628.1817687244081,628.1817687244081
10944,1701,71,Erkek Kot H - 71,2,114.77582381953562,229.55164763907123
10945,1701,70,Ultra Hafif Tablet B - 70,3,880.3625176967931,2641.0875530903795
10946,1701,160,Bahçe Makası R - 160,1,999.9834914491762,999.9834914491762
10947,1701,125,Smart Fitness Tracker - 125,2,326.51771932986145,653.0354386597229
10948,1701,117,Wireless Gaming Mouse - 117,1,504.0245242586772,504.0245242586772
10949,1702,102,Kişisel Gelişim Kitabı - 102,1,1005.2300230436571,1005.2300230436571
10950,1702,20,Bağışıklık Güçlendirici - 20,3,474.9055265877765,1424.7165797633295
10951,1703,49,Klasik Roman - 49,2,484.7725321809304,969.5450643618608
10952,1704,115,Çocuk Hikaye Kitabı - 115,3,422.317122474101,1266.951367422303
10953,1704,15,Profesyonel Fotoğraf Makinesi - 15,2,449.36840458950184,898.7368091790037
10954,1704,102,Kişisel Gelişim Kitabı - 102,3,1005.2300230436571,3015.690069130971
10955,1704,77,Doğal Sabun - 77,3,681.1378426649893,2043.4135279949678
10956,1704,123,Robot Vacuum Cleaner - 123,1,880.8659456553289,880.8659456553289
10957,1704,110,Doğal Sabun - 110,3,364.1159177804146,1092.3477533412438
10958,1704,180,Nemlendirici Serum - 180,3,165.3378014997706,496.0134044993118
10959,1704,92,Bitkisel Şampuan - 92,3,100.80441617370846,302.4132485211254
10960,1705,169,Taşınabilir Projektör - 169,1,299.990641429091,299.990641429091
10961,1705,185,Yüksek Performanslı Laptop C - 185,1,561.6211511129652,561.6211511129652
10962,1705,134,Organik Bal Q - 134,1,683.4250484288698,683.4250484288698
10963,1705,151,Su Matarası - 151,3,374.87775641508085,1124.6332692452424
10964,1706,169,Taşınabilir Projektör - 169,1,299.990641429091,299.990641429091
10965,1706,42,Fütüristik Mutfak Robotu J - 42,2,864.1423473398861,1728.2846946797722
10966,1706,95,Klasik Roman - 95,1,583.8207370966206,583.8207370966206
10967,1706,88,Klasik Roman - 88,1,556.0326750127206,556.0326750127206
10968,1706,107,Smart Fitness Tracker - 107,1,712.5894718712676,712.5894718712676
10969,1706,85,Multi-Vitamin Takviyesi - 85,2,131.04860107299396,262.0972021459879
10970,1706,12,Kamp Sandalyesi L - 12,2,535.4478839118046,1070.8957678236093
10971,1706,60,Kamp Sandalyesi L - 60,3,438.9026378255769,1316.7079134767307
10972,1706,187,Doğal Sabun - 187,1,270.00703312998803,270.00703312998803
10973,1706,198,Suç ve Ceza Kitabı M - 198,2,229.87274258656782,459.74548517313565
10974,1706,16,Suç ve Ceza Kitabı M - 16,1,62.40158220976528,62.40158220976528
10975,1706,174,Erkek Kot H - 174,1,534.7096508619014,534.7096508619014
10976,1706,66,Cilt Temizleyici O - 66,2,419.8612241080618,839.7224482161236
10977,1706,161,Profesyonel Fotoğraf Makinesi - 161,1,705.0912902490136,705.0912902490136
10978,1706,61,Ahşap Yemek Masası - 61,3,453.8325690673699,1361.4977072021097
10979,1707,86,Bahçe Makası R - 86,1,977.9314431145573,977.9314431145573
10980,1707,129,Omega-3 Kapsül - 129,3,103.1652369731076,309.4957109193228
10981,1707,91,Organik Pamuklu T-Shirt - 91,1,699.8609843727506,699.8609843727506
10982,1707,149,Bağışıklık Güçlendirici - 149,1,882.2571529819361,882.2571529819361
10983,1707,83,Noise Cancelling Headphones - 83,1,847.7674440813375,847.7674440813375
10984,1707,6,Akıllı Telefon A - 6,2,334.8682990484662,669.7365980969324
10985,1707,175,Slim Fit Jeans - 175,3,808.3512620252491,2425.053786075747
10986,1707,70,Ultra Hafif Tablet B - 70,2,880.3625176967931,1760.7250353935863
10987,1707,185,Yüksek Performanslı Laptop C - 185,2,561.6211511129652,1123.2423022259304
10988,1707,94,Portable SSD 1TB - 94,1,150.07180399873184,150.07180399873184
10989,1707,165,Taşınabilir Projektör - 165,1,828.938896683711,828.938896683711
10990,1708,188,Bitkisel Şampuan - 188,1,222.03115551668057,222.03115551668057
10991,1708,111,Doğal Sabun - 111,1,489.19931995775585,489.19931995775585
10992,1708,174,Erkek Kot H - 174,2,534.7096508619014,1069.4193017238028
10993,1708,103,Wireless Gaming Mouse - 103,3,107.53375745050803,322.60127235152413
10994,1708,175,Slim Fit Jeans - 175,3,808.3512620252491,2425.053786075747
10995,1708,31,Suç ve Ceza Kitabı M - 31,2,711.229607973044,1422.459215946088
10996,1709,156,Kişisel Gelişim Kitabı - 156,2,420.7660981090508,841.5321962181016
10997,1709,193,Pamuklu Gömlek F - 193,3,450.17268166329256,1350.5180449898776
10998,1709,55,Organik Pamuklu T-Shirt - 55,2,670.8924402381402,1341.7848804762805
10999,1710,8,Konforlu Koltuk Takımı - 8,3,562.1435228099637,1686.430568429891
11000,1710,200,Kamp Sandalyesi L - 200,1,313.512494830071,313.512494830071
11001,1710,85,Multi-Vitamin Takviyesi - 85,3,131.04860107299396,393.1458032189819
11002,1710,123,Robot Vacuum Cleaner - 123,2,880.8659456553289,1761.7318913106578
11003,1710,164,Anti-Aging Krem - 164,3,793.9838937054192,2381.9516811162575
11004,1710,71,Erkek Kot H - 71,1,114.77582381953562,114.77582381953562
11005,1710,21,Doğal Sabun - 21,3,305.3510676660038,916.0532029980114
